file,pattern,match_or_content,context
archive/VE001/UT001_0018.xml,comma_tibetan,",ག",""">འཁྲུལ་སྣང་རང་གྲོལ་</hi>,གས་ཕྲད་ཀྱི་ལམ༔ རིག་པ་<hi r"
archive/VE001/UT001_0018.xml,comma_tibetan,",ག","i rend=""small"">སེམས་</hi>,ག་ཕྲད་ཀྱི་གཞི༔ མཐོང་བ་<hi "
archive/VE001/UT001_0018.xml,comma_tibetan,",ག"," rend=""small"">རིག་པ་</hi>,ག་ཕྲད་ཀྱི་ཡུལ༔ གྲོལ་བ<hi r"
archive/VE001/UT001_0018.xml,comma_tibetan,",ག","mall"">་ཆོས་ལས་འདས་པ་</hi>,གས་ཕྲད་ཀྱི་འབྲས་བུའོ༔ ཛྙཱ་"
archive/VE001/UT001_0018.xml,comma_tibetan,",ོ","ོན་མེ་དང་འདྲ་བ་རྫོགས་སོ༔ ,ོད་པ་རང་བཞག༔ སྒོམ་པ་རང་བཞག"
archive/VE001/UT001_0018.xml,curly_brace,{,པའི་ཆོས་</hi>ཀུན་ཀྱང་ཆོས་{འི་ཞིང་.་ཤར༔ ཤར་བ་དེ་ཉིད་
archive/VE001/UT001_0018.xml,curly_brace,{,ང་ཡིན་པར་ཤེས་པས་</hi>ཆོས་{འི་ཞིང་.་འཆར༔ ཤར་བ་དེ་ཉིད
archive/VE001/UT001_0018.xml,curly_brace,{,""">.ེ་ཡང་འོད་དང་ཐིག་ལེ་དང་{འི་སྣང་བ་.ས་འདི་ཉིད་ལ་འཆར"
archive/VE001/UT001_0018.xml,curly_brace,{,རང་གི་རིག་པའི་ཡེ་ཤེས་འོད་{འི་རྣམ་པར་སྣང་ཞིང་བེམས་པོ
archive/VE001/UT001_0018.xml,curly_brace,{,ྲིད་ཐམས་ཅད་འོད་དང་ཐིག་ལེ་{ར་འགྱུར་ར-</hi>དང་༔ འོད་ས
archive/VE001/UT001_0018.xml,curly_brace,{,ས་དེ་ལ་མིག་གཏད་པས་ཐམས་ཅད་{འི་སྣང་བར་འཆར་རོ༔ .ེ་ནི་ར
archive/VE001/UT001_0018.xml,curly_brace,{,-མི་འགུལ་བས་རྟོག་མེད་ཆོས་{་ཟང་ཐལ་ལ-</hi>བས༔ སྣང་སྲི
archive/VE001/UT001_0018.xml,curly_brace,{,་ལ-</hi>བས༔ སྣང་སྲིད་ཆོས་{ར་གྲོལ་བ་དང་༔ .ེ་ཉིད་མ་འག
archive/VE001/UT001_0018.xml,curly_brace,{,ྱུད་ཆད་པ་དང་༔ .ེ་ལྟར་ཆོས་{་འགུལ་བ་མེད་པས༔ <hi rend=
archive/VE001/UT001_0018.xml,curly_brace,{," rend=""small"">.ེ་ཉིད་ཆོས་{་ཡིན་པས་གཞན་ནས་ཚོལ་བ་ཚི་ཆ"
archive/VE001/UT001_0018.xml,curly_brace,{,"་མེད་པས་<hi rend=""small"">{་དང་ཐིག་ལེའི་སྣང་བ་དེ་ཡང་"
archive/VE001/UT001_0018.xml,curly_brace,{,་འང་མ་གྲུབ་པར་འ.ག་པས་ཆོས་{་ཡིན་པས་དངོས་པོར་གྲུབ་པ་མ
archive/VE001/UT001_0018.xml,curly_brace,{,ཁྱིམ་དང་རིག་པ་དང་རིག་པའི་{་དང་ཐིག་ལེ་དང་ཕྱེད་{་ལ་སོ
archive/VE001/UT001_0018.xml,curly_brace,{,་པའི་{་དང་ཐིག་ལེ་དང་ཕྱེད་{་ལ་སོགས་ཤར་བས་ཐམས་ཅད་རིག་
archive/VE001/UT001_0018.xml,curly_brace,{,ེ་.་མ་འཆར་རོ༔མི་འདོད་ཀྱང་{་སྣ་ཚོགས་པ་ཡང་འཆར་རོ༔ .ེ་
archive/VE001/UT001_0018.xml,curly_brace,{,བུ་ལ་དོར་བ་བསྟན་</hi>ཆོས་{་ཡེ་རྫོགས་ཀྱི་གཟེར་སྣང་སྟ
archive/VE001/UT001_0018.xml,curly_brace,{,་ཐལ་ལོ་</hi>ལྟ་བུའོ༔ ཆོས་{་འབད་རྩོལ་མེད་པར་ཡེནས་རང་
archive/VE001/UT001_0018.xml,curly_brace,{,"ོལ་ཞིག༔ <hi rend=""small"">{་གསུམ་གཞི་བཞག་</hi>འབྲས་བ"
archive/VE001/UT001_0018.xml,curly_brace,{,་རྩེ་མོར་ཕྱིན་པ་ལྟ་བུའོ༔ {་གསུམ་ཕྱིར་མི་ལྡོག་པ་རང་ས
archive/VE001/UT001_0018.xml,isolated_dot,་.་,རབ་རྡོ་རྗེའི་ཚིག་གསུམ་གནད་.་བརྡེག་པ་བཞུགས༔ </hi> <lb/
archive/VE001/UT001_0018.xml,isolated_dot,་.་,་</hi>ཀུན་ཀྱང་ཆོས་{འི་ཞིང་.་ཤར༔ ཤར་བ་དེ་ཉིད་རང་གི་<hi
archive/VE001/UT001_0018.xml,isolated_dot,འ.ས,"mall"">པ་ཐམས་ཅད་འདིར་</hi>འ.ས་པ༔ <hi rend=""small"">འཇམ་"
archive/VE001/UT001_0018.xml,isolated_dot,་.་,"གསུམ་<hi rend=""small"">གནད་.་བརྡེག་པའི་</hi>མན་ངག་འདི་"
archive/VE001/UT001_0018.xml,isolated_dot,་.་,"ན་པ་ནི་</hi>སྙིང་གི་དཀྱིལ་.་སྦོས༔ ཨ༔ <hi rend=""small"""
archive/VE001/UT001_0018.xml,isolated_dot,་.་,"<hi rend=""small"">སྐྱེ་མེད་.་ལ་བཟླ་བའོ༔ </hi>ཨྠིྀ༔ རིག"
archive/VE001/UT001_0018.xml,isolated_dot,་.་,"</hi>ཨྠིྀ༔ རིག་པ་,ི་བརྟོལ་.་བསྟན་པའི་མན་ངག་ནི༔ ངོ་རང་"
archive/VE001/UT001_0018.xml,isolated_dot,་.་,"mall"">རིག་པ་ཉིད་རིག་པ་ཉིད་.་རང་ངོ་རྣམ་དག་ཏུ་བསྟན་པ་ཞེ"
archive/VE001/UT001_0018.xml,isolated_dot,་.་,"end=""small"">ཐམས་ཅད་རང་སྣང་.་མ་གྲོལ་བ་གཅིག་ཀྱང་མེ.</hi"
archive/VE001/UT001_0018.xml,isolated_dot,་.་,"པ་<hi rend=""small"">རང་ཐོག་.་རང་གྲོལ་བའི་མན་ངག་གཅིག་རོ"
archive/VE001/UT001_0018.xml,isolated_dot,་.་,"་མི་སྐད་མི་མ,ན་པའི་ཡུལ་གང་.་ཕྲད་ཀྱང་རང་.་ཤེས་པ་ལྟར་ཞེ"
archive/VE001/UT001_0018.xml,isolated_dot,་.་,ན་པའི་ཡུལ་གང་.་ཕྲད་ཀྱང་རང་.་ཤེས་པ་ལྟར་ཞེ་སྡང་.་ཤེས་པས
archive/VE001/UT001_0018.xml,isolated_dot,་.་,ཀྱང་རང་.་ཤེས་པ་ལྟར་ཞེ་སྡང་.་ཤེས་པས་གྲོལ-</hi>པའོ༔ མ་ཐ
archive/VE001/UT001_0018.xml,isolated_dot,་.་,"=""small"">ཕྲད་པའོ-རང་ངོ་རང་.་ཕྲད་པ་ངོ་བོ་བརྗོད་ལས་འདས་"
archive/VE001/UT001_0018.xml,isolated_dot,མ.ད,ནམ་མཁའ་ཐིམ་པའམ་སྦྲུལ་གྱི་མ.ད་གསུམ་.ས་གཅིག་ལ་གྲོལ་བ་ལྟ
archive/VE001/UT001_0018.xml,isolated_dot,་.ས,ིམ་པའམ་སྦྲུལ་གྱི་མ.ད་གསུམ་.ས་གཅིག་ལ་གྲོལ་བ་ལྟ་བུའོ</h
archive/VE001/UT001_0018.xml,isolated_dot,་.ས,ེ་ལྟར་ན་རང་གི་ངོ་བོ་ཤེས་ན་.ས་གཅིག་ལ་ཐམས་ཅད་འ.ས་ཤིང་ངོ
archive/VE001/UT001_0018.xml,isolated_dot,འ.ས,ོ་ཤེས་ན་.ས་གཅིག་ལ་ཐམས་ཅད་འ.ས་ཤིང་ངོ་བོ་གཅིག་ལས་མ་འདས་
archive/VE001/UT001_0018.xml,isolated_dot,མ.ད,"་ཀྱིས་གྲོལ་བའི་ཡེ་ཤེས་,ི་མ.ད་གཅིག་བཅད་པས་དོ་ཐག་བརྒྱ་ཆ"
archive/VE001/UT001_0018.xml,isolated_dot,་.་,"all"">ནི་རང་སྣང་ཡིན་པས་གཞན་.་མི་རྙེད་པའི་ཡེ་ཤེས་ཏེ་ཡེ་"
archive/VE001/UT001_0018.xml,isolated_dot,་.འ,་པའི་ཡེ་ཤེས་ཏེ་ཡེ་ཤེས་ཉིད་.འོ༔ .0ེར་ན་ལམ་བརྒྱ་སྟོང་གི
archive/VE001/UT001_0018.xml,isolated_dot,ོ.༔,ལས་མ་འདས་པ་ལྟ་བུའོ་</hi>ཆོ.༔ གཅིག་ཐོག་ཏུ་རང་སྣང་གི་ཐག
archive/VE001/UT001_0018.xml,isolated_dot,ོ.༔,ཅིག་ཐོག་ཏུ་རང་སྣང་གི་ཐག་ཆོ.༔ གྲོལ་ཐོག་ཏུ་ཐེ་ཚོམ་གྱི་ཐ
archive/VE001/UT001_0018.xml,isolated_dot,་.་,"nd=""small"">རིག་པ་མངོན་སུམ་.་སྣང་བ་ལ་གཞན་མ་གྲུབ་པས་གླི"
archive/VE001/UT001_0018.xml,isolated_dot,་.ོ,"d=""head"">ོ༔</hi>མ་བུ་གཉིས་.ོར་<hi rend=""small"">རང་གི་"
archive/VE001/UT001_0018.xml,isolated_dot,་.་,"rend=""small"">རང་གི་རང་སྣང་.་ཤེས་པ་དཔེ་མེ་ལོང་ནང་.་བཞི"
archive/VE001/UT001_0018.xml,isolated_dot,་.་,སྣང་.་ཤེས་པ་དཔེ་མེ་ལོང་ནང་.་བཞིན་མཐོང་བ་ལྟ་བུའ-</hi>པ
archive/VE001/UT001_0018.xml,isolated_dot,མ.ད,བའོ༔ .ེའི་ཕྱིར་སྦྲུལ་གྱི་མ.ད་པ་ཉིད་སྦྲུལ་རང་གིས་གྲོལ་
archive/VE001/UT001_0018.xml,isolated_dot,་.་,</hi>བརྒྱལ་བ་སློང་བའི་དོན་.་གསང་བའི་ཞལ་ཆེམས་<hi rend=
archive/VE001/UT001_0018.xml,isolated_dot,་.་,ྲོལ་བའི་</hi>ཚིག་གསུམ་གནད་.་བརྡེག་པ༔ ཕྱག་གཡས་པའི་མཐིལ
archive/VE001/UT001_0018.xml,isolated_dot,་.་,བརྡེག་པ༔ ཕྱག་གཡས་པའི་མཐིལ་.་བཻཌཱུརྱ་མཐིང་ཁ་ཞུན་མས་རང་
archive/VE001/UT001_0018.xml,isolated_dot,་.་,ཟ་མ་ཏོག་སེན་གང་པ་ཅིག་སྣོད་.་བབས་པས༔འཇམ་དཔལ་བཤེས་གཉེན་
archive/VE001/UT001_0018.xml,isolated_dot,་.་,"བ་</hi>,གས་ཀྱི་དཀྱིལ་འཁོར་.་སྦ་བར་བྱའོ༔ འཆི་ཁ་མའི་ཞལ་"
archive/VE001/UT001_0018.xml,isolated_dot,་.་, .ར་ཁྲོད་ཆེན་པོ་བསིལ་བ་ཚལ་.་བབས་པ༔ ཆུ་བོ་དན་ཏིག་མགོར་
archive/VE001/UT001_0018.xml,isolated_dot,་.་,་པའི་ལམ༔ སངས་རྒྱས་ཀྱི་ཞིང་.་སྐད་ཅིག་ལ་གྲོལ་བར་བྱེད་པའ
archive/VE001/UT001_0018.xml,isolated_dot,་.་,ར་ཤེས་པས་</hi>ཆོས་{འི་ཞིང་.་འཆར༔ ཤར་བ་དེ་ཉིད་<hi rend
archive/VE001/UT001_0018.xml,isolated_dot,་.་,"i rend=""small"">རང་སྣང་ཉིད་.་གྲོལ་</hi>རང་གི་ཐོག་དེར་ག"
archive/VE001/UT001_0018.xml,isolated_dot,་.་,"ག་ཏུ་བསྟན་པ་རིག་པ་,ི་གཏོར་.་བསྟན་པ་འི་གདམས་ངག་ནི། </h"
archive/VE001/UT001_0018.xml,isolated_dot,་.་,"ངག་ནི། </hi>སྙིང་གི་དཀྱིལ་.་<hi rend=""small"">ཤིན་ཏུ་ད"
archive/VE001/UT001_0018.xml,isolated_dot,འ.ག,"ལུས་ཀྱི་<hi rend=""small"">འ.ག་སྟངས་དང་མིག་གི་</hi>གནད་"
archive/VE001/UT001_0018.xml,isolated_dot,འ.ག,"ལུས་ཀྱི<hi rend=""small"">་འ.ག་སྟངས་</hi>གནད་གཟིར་བ་དང་"
archive/VE001/UT001_0018.xml,isolated_dot,་.་,""">ནམ་མཁའ་ལ་རིག་པ་མངོན་སུམ་.་སྣང་ཇི་ལྟར་སྣང་ན་ལུ་གུ་རྒ"
archive/VE001/UT001_0018.xml,isolated_dot,་.་,་ཇི་ལྟར་སྣང་ན་ལུ་གུ་རྒྱུད་.་སྣང་བའོ་</hi>དང་༔ གསལ་བ་ད
archive/VE001/UT001_0018.xml,isolated_dot,་.ས,ོད་དང་ཐིག་ལེ་དང་{འི་སྣང་བ་.ས་འདི་ཉིད་ལ་འཆར་རོ༔ </hi>ད
archive/VE001/UT001_0018.xml,isolated_dot,ི.ོ,བེམས་པོར་མ་གྲུབ་ད་ལྟ་དེའ་ི.ོན་ཉམས་སུ་བླངས་པས་འོད་སྣང་
archive/VE001/UT001_0018.xml,isolated_dot,འ.ག,"འོ་</hi>ཡུལ་ལོ༔ སེང་གེའི་འ.ག་སྟངས་ཀྱིས་རིག<hi rend=""s"
archive/VE001/UT001_0018.xml,isolated_dot,འ.ག,པ་གཅུན་པ་དང་༔ \ང་པོ་ཆེའི་འ.ག་སྟངས་ཀྱིས་ལྟ་བ་<hi rend=
archive/VE001/UT001_0018.xml,isolated_dot,་.་,་མཁའ་ལ་ཧར་པོར་ལྟ་གཡས་གཡོན་.་མི་ལྟའོ་</hi>དང་༔ འདབ་ཆགས
archive/VE001/UT001_0018.xml,isolated_dot,་.ེ,"་ས་མནན་པ<hi rend=""small"">་.ེ་ཡང་ནམ་མཁའ་སྤྲིན་དང་བྲལ་བ"
archive/VE001/UT001_0018.xml,isolated_dot,་.ས,ང་ནམ་མཁའ་སྤྲིན་དང་བྲལ་བའི་.ས་སུ་རི་རྩེ་ལ་སོང་ལ་མིག་གཡ
archive/VE001/UT001_0018.xml,isolated_dot,་.་,་གྱིས་མནན་ཏེ་ད0ང་པའི་སྟེང་.་ལྐོག་མ་བཞག་ལ་ལྟ-</hi>དང་༔
archive/VE001/UT001_0018.xml,isolated_dot,་.་,"ll"">.ེ་ཡང་དབེན་པར་གན་རྐྱལ་.་ཉལ་ཏེ་ཡན་ལག་བཞི་ཀ་ཐར་རྩེ་"
archive/VE001/UT001_0018.xml,isolated_dot,་.་,་ཐར་རྩེ་བརྒྱངས་ལ་མིག་སྟེང་.་ལྟའོ༔ </hi>བར་སྣང་.་ཡིད་བ
archive/VE001/UT001_0018.xml,isolated_dot,་.་,་སྟེང་.་ལྟའོ༔ </hi>བར་སྣང་.་ཡིད་བཟུང་བ་དང་༔ རྒྱ་མ.ད་ཀ
archive/VE001/UT001_0018.xml,isolated_dot,མ.ད,ྣང་.་ཡིད་བཟུང་བ་དང་༔ རྒྱ་མ.ད་ཀྱི་དྲིལ་ལུགས་ཀྱིས་<hi r
archive/VE001/UT001_0018.xml,isolated_dot,འ.་,མིག་ཏུ་དྲིལ་ཏེ་ཐིག་ལེ་དང་འ.་འབྲལ་མེད་པར་བརྟག་གོ་</hi>
archive/VE001/UT001_0018.xml,isolated_dot,་.་,"ོ༔ ཁ་སྣའི་དབུགས་ཡིད་ཙམ་ནང་.་འཐེན་<hi rend=""small"">.བུ"
archive/VE001/UT001_0018.xml,isolated_dot,ོ.༔,"""small"">རྒྱུ་</hi>འགྲུལ་ཆོ.༔ རིག་པ་མིག་ཏུ་བཅུག་པས་<hi"
archive/VE001/UT001_0018.xml,isolated_dot,ེ.༔,ྟའ-</hi>ངོ་བོ་ལ་འཁྲུལ་པ་མེ.༔ དབྱིངས་ཕྱི་ནང་འདྲེས་པས་<
archive/VE001/UT001_0018.xml,isolated_dot,ེ.༔,་པས་</hi>རིག་པ་ལ་འགྲོ་ས་མེ.༔ .ེ་ཉིད་དབྱིངས་དང་མ་བྲལ་བ
archive/VE001/UT001_0018.xml,isolated_dot,ོ.༔,བྲལ་བས་ཡིད་ཀྱི་རྣམ་རྟོག་ཆོ.༔ རིག་པ་དབྱིངས་དང་<hi rend
archive/VE001/UT001_0018.xml,isolated_dot,་.་,སྣང་བ་ཐམས་ཅད་རིམ་གྱིས་འོད་.་འཆར་རོ༔ .ེ་ཉིད་རིག་པ་ཡིན་
archive/VE001/UT001_0018.xml,isolated_dot,་.་,་ཀྱི་དབྱིངས་དེ་ཉིད་ཀྱི་ནང་.་རང་གི་རིག་པའི་ངོ་བོ་དེ་འོ
archive/VE001/UT001_0018.xml,isolated_dot,འ.ག,"འགུལ་བས་<hi rend=""small"">འ.ག་སྟངས་གོང་.་བསྟན་པ་ལས་མ་ཞ"
archive/VE001/UT001_0018.xml,isolated_dot,་.་,"rend=""small"">འ.ག་སྟངས་གོང་.་བསྟན་པ་ལས་མ་ཞིག་པར་གནས་པའ"
archive/VE001/UT001_0018.xml,isolated_dot,་.་,"<hi rend=""small"">གཡས་གཡོན་.་མི་འཁྲུལལ་བར་ལུ་གུ་རྒྱུད་"
archive/VE001/UT001_0018.xml,isolated_dot,་.་,་དེ་ཡང་བརྟགས་ན་དངོས་པོ་གང་.་འང་མ་གྲུབ་པར་འ.ག་པས་ཆོས་{
archive/VE001/UT001_0018.xml,isolated_dot,འ.ག,ངོས་པོ་གང་.་འང་མ་གྲུབ་པར་འ.ག་པས་ཆོས་{་ཡིན་པས་དངོས་པོར
archive/VE001/UT001_0018.xml,isolated_dot,བ.ད,"ལས་མ་འདས་པས་འབྱུང་བ་ལྔའི་བ.ད་ལས་གྲོལ་བ་<hi rend=""smal"
archive/VE001/UT001_0018.xml,isolated_dot,ོ.་,"small"">ཡེ་ཤེས་ལྔའི་ཆ་ལས་འོ.་ལྔ་རིག་པའི་ཡུལ་.་ཤར་བས་ངམ"
archive/VE001/UT001_0018.xml,isolated_dot,་.་,ི་ཆ་ལས་འོ.་ལྔ་རིག་པའི་ཡུལ་.་ཤར་བས་ངམ་གྲོག་དང་གཡང་ས་འག
